Location,Social Category,year,level,gender,drop out rate
Andaman & Nicobar Islands,ST,2019-20,upper primary,boys,0.91
Andaman & Nicobar Islands,OBC,2019-20,upper primary,boys,0
Andaman & Nicobar Islands,Overall,2019-20,upper primary,boys,0
Andhra Pradesh,General,2019-20,upper primary,boys,0
Andhra Pradesh,SC,2019-20,upper primary,boys,0.54
Andhra Pradesh,ST,2019-20,upper primary,boys,6.28
Andhra Pradesh,OBC,2019-20,upper primary,boys,0
Andhra Pradesh,Overall,2019-20,upper primary,boys,0.32
Arunachal Pradesh,General,2019-20,upper primary,boys,11.92
Arunachal Pradesh,SC,2019-20,upper primary,boys,8.79
Arunachal Pradesh,ST,2019-20,upper primary,boys,5.58
Arunachal Pradesh,OBC,2019-20,upper primary,boys,22.39
Arunachal Pradesh,Overall,2019-20,upper primary,boys,7.69
Assam,General,2019-20,upper primary,boys,6.93
Assam,SC,2019-20,upper primary,boys,2.25
Assam,ST,2019-20,upper primary,boys,1.14
Assam,OBC,2019-20,upper primary,boys,3.86
Assam,Overall,2019-20,upper primary,boys,4.82
Bihar,General,2019-20,upper primary,boys,2.83
Bihar,SC,2019-20,upper primary,boys,11.15
Bihar,ST,2019-20,upper primary,boys,7.17
Bihar,OBC,2019-20,upper primary,boys,9.32
Bihar,Overall,2019-20,upper primary,boys,8.61
Chandigarh,General,2019-20,upper primary,boys,1.86
Chandigarh,SC,2019-20,upper primary,boys,0
Chandigarh,ST,2019-20,upper primary,boys,0
Chandigarh,OBC,2019-20,upper primary,boys,0
Chandigarh,Overall,2019-20,upper primary,boys,0.27
Chhattisgarh,General,2019-20,upper primary,boys,0
Chhattisgarh,SC,2019-20,upper primary,boys,3.42
Chhattisgarh,ST,2019-20,upper primary,boys,7.66
Chhattisgarh,OBC,2019-20,upper primary,boys,3.75
Chhattisgarh,Overall,2019-20,upper primary,boys,4.55
Dadra & Nagar Haveli,General,2019-20,upper primary,boys,1.89
Dadra & Nagar Haveli,SC,2019-20,upper primary,boys,0
Dadra & Nagar Haveli,ST,2019-20,upper primary,boys,2.65
Dadra & Nagar Haveli,OBC,2019-20,upper primary,boys,0
Dadra & Nagar Haveli,Overall,2019-20,upper primary,boys,1.12
Daman & Diu,General,2019-20,upper primary,boys,5.92
Daman & Diu,SC,2019-20,upper primary,boys,0
Daman & Diu,ST,2019-20,upper primary,boys,0
Daman & Diu,OBC,2019-20,upper primary,boys,0
Daman & Diu,Overall,2019-20,upper primary,boys,0.5
Delhi,General,2019-20,upper primary,boys,1.83
Delhi,SC,2019-20,upper primary,boys,0
Delhi,ST,2019-20,upper primary,boys,0
Delhi,OBC,2019-20,upper primary,boys,0
Delhi,Overall,2019-20,upper primary,boys,0.07
Goa,General,2019-20,upper primary,boys,0.07
Goa,SC,2019-20,upper primary,boys,1.63
Goa,ST,2019-20,upper primary,boys,0
Goa,OBC,2019-20,upper primary,boys,0
Goa,Overall,2019-20,upper primary,boys,0
Gujarat,General,2019-20,upper primary,boys,2.37
Gujarat,SC,2019-20,upper primary,boys,0
Gujarat,ST,2019-20,upper primary,boys,6.81
Gujarat,OBC,2019-20,upper primary,boys,3.49
Gujarat,Overall,2019-20,upper primary,boys,3.48
Haryana,General,2019-20,upper primary,boys,1.49
Haryana,SC,2019-20,upper primary,boys,0.97
Haryana,ST,2019-20,upper primary,boys,0
Haryana,OBC,2019-20,upper primary,boys,1.36
Haryana,Overall,2019-20,upper primary,boys,1.34
Himachal Pradesh,General,2019-20,upper primary,boys,1.34
Himachal Pradesh,SC,2019-20,upper primary,boys,0.13
Himachal Pradesh,ST,2019-20,upper primary,boys,0
Himachal Pradesh,OBC,2019-20,upper primary,boys,0
Himachal Pradesh,Overall,2019-20,upper primary,boys,0.17
Jammu & Kashmir,General,2019-20,upper primary,boys,0.84
Jammu & Kashmir,SC,2019-20,upper primary,boys,4.08
Jammu & Kashmir,ST,2019-20,upper primary,boys,22.43
Jammu & Kashmir,OBC,2019-20,upper primary,boys,9.64
Jammu & Kashmir,Overall,2019-20,upper primary,boys,4.87
Jharkhand,General,2019-20,upper primary,boys,3.52
Jharkhand,SC,2019-20,upper primary,boys,16.85
Jharkhand,ST,2019-20,upper primary,boys,11.47
Jharkhand,OBC,2019-20,upper primary,boys,6.71
Jharkhand,Overall,2019-20,upper primary,boys,8.99
Karnataka,General,2019-20,upper primary,boys,13.32
Karnataka,SC,2019-20,upper primary,boys,2.35
Karnataka,ST,2019-20,upper primary,boys,3.1
Karnataka,OBC,2019-20,upper primary,boys,0.41
Karnataka,Overall,2019-20,upper primary,boys,2.67
Kerala,General,2019-20,upper primary,boys,0.98
Kerala,SC,2019-20,upper primary,boys,0
Kerala,ST,2019-20,upper primary,boys,8.43
Kerala,OBC,2019-20,upper primary,boys,0
Kerala,Overall,2019-20,upper primary,boys,0
Ladakh,General,2019-20,upper primary,boys,0
Ladakh,SC,2019-20,upper primary,boys,0
Ladakh,ST,2019-20,upper primary,boys,0
Ladakh,OBC,2019-20,upper primary,boys,0
Ladakh,Overall,2019-20,upper primary,boys,0
Lakshadweep,General,2019-20,upper primary,boys,22.22
Lakshadweep,SC,2019-20,upper primary,boys,33.33
Lakshadweep,ST,2019-20,upper primary,boys,0
Lakshadweep,OBC,2019-20,upper primary,boys,0
Lakshadweep,Overall,2019-20,upper primary,boys,0
Madhya Pradesh,General,2019-20,upper primary,boys,1.02
Madhya Pradesh,SC,2019-20,upper primary,boys,2.87
Madhya Pradesh,ST,2019-20,upper primary,boys,8.2
Madhya Pradesh,OBC,2019-20,upper primary,boys,2.21
Madhya Pradesh,Overall,2019-20,upper primary,boys,3.55
Maharashtra,General,2019-20,upper primary,boys,0.45
Maharashtra,SC,2019-20,upper primary,boys,0
Maharashtra,ST,2019-20,upper primary,boys,1.99
Maharashtra,OBC,2019-20,upper primary,boys,1.07
Maharashtra,Overall,2019-20,upper primary,boys,0.73
Manipur,General,2019-20,upper primary,boys,0.39
Manipur,SC,2019-20,upper primary,boys,2.41
Manipur,ST,2019-20,upper primary,boys,6.11
Manipur,OBC,2019-20,upper primary,boys,5.8
Manipur,Overall,2019-20,upper primary,boys,4.43
Meghalaya,General,2019-20,upper primary,boys,6.31
Meghalaya,SC,2019-20,upper primary,boys,32.85
Meghalaya,ST,2019-20,upper primary,boys,9.4
Meghalaya,OBC,2019-20,upper primary,boys,6.29
Meghalaya,Overall,2019-20,upper primary,boys,9.49
Mizoram,General,2019-20,upper primary,boys,19.74
Mizoram,SC,2019-20,upper primary,boys,4.52
Mizoram,ST,2019-20,upper primary,boys,3.53
Mizoram,OBC,2019-20,upper primary,boys,30.53
Mizoram,Overall,2019-20,upper primary,boys,3.79
Nagaland,General,2019-20,upper primary,boys,14.23
Nagaland,SC,2019-20,upper primary,boys,0
Nagaland,ST,2019-20,upper primary,boys,6.99
Nagaland,OBC,2019-20,upper primary,boys,0
Nagaland,Overall,2019-20,upper primary,boys,6.85
Odisha,General,2019-20,upper primary,boys,0.91
Odisha,SC,2019-20,upper primary,boys,4.15
Odisha,ST,2019-20,upper primary,boys,10.5
Odisha,OBC,2019-20,upper primary,boys,2.48
Odisha,Overall,2019-20,upper primary,boys,4.85
Puducherry,General,2019-20,upper primary,boys,0
Puducherry,SC,2019-20,upper primary,boys,0
Puducherry,ST,2019-20,upper primary,boys,2.41
Puducherry,OBC,2019-20,upper primary,boys,0
Puducherry,Overall,2019-20,upper primary,boys,0
Punjab,General,2019-20,upper primary,boys,0
Punjab,SC,2019-20,upper primary,boys,0
Punjab,ST,2019-20,upper primary,boys,0
Punjab,OBC,2019-20,upper primary,boys,0
Punjab,Overall,2019-20,upper primary,boys,0
Rajasthan,General,2019-20,upper primary,boys,0
Rajasthan,SC,2019-20,upper primary,boys,1.78
Rajasthan,ST,2019-20,upper primary,boys,4.3
Rajasthan,OBC,2019-20,upper primary,boys,0.32
Rajasthan,Overall,2019-20,upper primary,boys,1.07
Sikkim,General,2019-20,upper primary,boys,4.12
Sikkim,SC,2019-20,upper primary,boys,7.98
Sikkim,ST,2019-20,upper primary,boys,0.53
Sikkim,OBC,2019-20,upper primary,boys,0
Sikkim,Overall,2019-20,upper primary,boys,0
Tamilnadu,General,2019-20,upper primary,boys,0
Tamilnadu,SC,2019-20,upper primary,boys,1.62
Tamilnadu,ST,2019-20,upper primary,boys,17.73
Tamilnadu,OBC,2019-20,upper primary,boys,0
Tamilnadu,Overall,2019-20,upper primary,boys,0.42
Telangana,General,2019-20,upper primary,boys,0
Telangana,SC,2019-20,upper primary,boys,0.95
Telangana,ST,2019-20,upper primary,boys,1.79
Telangana,OBC,2019-20,upper primary,boys,0.32
Telangana,Overall,2019-20,upper primary,boys,0.37
Tripura,General,2019-20,upper primary,boys,6.82
Tripura,SC,2019-20,upper primary,boys,0.31
Tripura,ST,2019-20,upper primary,boys,6.48
Tripura,OBC,2019-20,upper primary,boys,0
Tripura,Overall,2019-20,upper primary,boys,3.79
Uttarakhand,General,2019-20,upper primary,boys,0
Uttarakhand,SC,2019-20,upper primary,boys,3.5
Uttarakhand,ST,2019-20,upper primary,boys,0
Uttarakhand,OBC,2019-20,upper primary,boys,5.94
Uttarakhand,Overall,2019-20,upper primary,boys,2.16
Uttar Pradesh,General,2019-20,upper primary,boys,0
Uttar Pradesh,SC,2019-20,upper primary,boys,5.37
Uttar Pradesh,ST,2019-20,upper primary,boys,1.98
Uttar Pradesh,OBC,2019-20,upper primary,boys,0.33
Uttar Pradesh,Overall,2019-20,upper primary,boys,0.2
West Bengal,General,2019-20,upper primary,boys,0
West Bengal,SC,2019-20,upper primary,boys,0
West Bengal,ST,2019-20,upper primary,boys,0.35
West Bengal,OBC,2019-20,upper primary,boys,0
West Bengal,Overall,2019-20,upper primary,boys,0
All India,Overall,2019-20,upper primary,boys,2.24
Andaman & Nicobar Islands,General,2020-21,upper primary,boys,0.41
Andaman & Nicobar Islands,SC,2020-21,upper primary,boys,0
Andaman & Nicobar Islands,ST,2020-21,upper primary,boys,0
Andaman & Nicobar Islands,OBC,2020-21,upper primary,boys,0.77
Andaman & Nicobar Islands,Overall,2020-21,upper primary,boys,0.24
Andhra Pradesh,General,2020-21,upper primary,boys,0.65
Andhra Pradesh,SC,2020-21,upper primary,boys,0.43
Andhra Pradesh,ST,2020-21,upper primary,boys,2.83
Andhra Pradesh,OBC,2020-21,upper primary,boys,0.25
Andhra Pradesh,Overall,2020-21,upper primary,boys,0.54
Arunachal Pradesh,General,2020-21,upper primary,boys,16.43
Arunachal Pradesh,SC,2020-21,upper primary,boys,38.61
Arunachal Pradesh,ST,2020-21,upper primary,boys,3.11
Arunachal Pradesh,OBC,2020-21,upper primary,boys,28.52
Arunachal Pradesh,Overall,2020-21,upper primary,boys,7.83
Assam,General,2020-21,upper primary,boys,8.82
Assam,SC,2020-21,upper primary,boys,2.99
Assam,ST,2020-21,upper primary,boys,2.49
Assam,OBC,2020-21,upper primary,boys,4.76
Assam,Overall,2020-21,upper primary,boys,6.32
Bihar,General,2020-21,upper primary,boys,0
Bihar,SC,2020-21,upper primary,boys,5.64
Bihar,ST,2020-21,upper primary,boys,0
Bihar,OBC,2020-21,upper primary,boys,2.05
Bihar,Overall,2020-21,upper primary,boys,2.13
Chandigarh,General,2020-21,upper primary,boys,1.06
Chandigarh,SC,2020-21,upper primary,boys,0
Chandigarh,ST,2020-21,upper primary,boys,0
Chandigarh,OBC,2020-21,upper primary,boys,0
Chandigarh,Overall,2020-21,upper primary,boys,0.22
Chhattisgarh,General,2020-21,upper primary,boys,2.62
Chhattisgarh,SC,2020-21,upper primary,boys,5.15
Chhattisgarh,ST,2020-21,upper primary,boys,6.58
Chhattisgarh,OBC,2020-21,upper primary,boys,3.93
Chhattisgarh,Overall,2020-21,upper primary,boys,4.79
Dadra & Nagar Haveli,General,2020-21,upper primary,boys,2.68
Dadra & Nagar Haveli,SC,2020-21,upper primary,boys,0
Dadra & Nagar Haveli,ST,2020-21,upper primary,boys,0
Dadra & Nagar Haveli,OBC,2020-21,upper primary,boys,0
Dadra & Nagar Haveli,Overall,2020-21,upper primary,boys,0.63
Daman & Diu,General,2020-21,upper primary,boys,8.23
Daman & Diu,SC,2020-21,upper primary,boys,7.46
Daman & Diu,ST,2020-21,upper primary,boys,4.38
Daman & Diu,OBC,2020-21,upper primary,boys,0
Daman & Diu,Overall,2020-21,upper primary,boys,4.69
Delhi,General,2020-21,upper primary,boys,2.21
Delhi,SC,2020-21,upper primary,boys,0
Delhi,ST,2020-21,upper primary,boys,0
Delhi,OBC,2020-21,upper primary,boys,0
Delhi,Overall,2020-21,upper primary,boys,1.22
Goa,General,2020-21,upper primary,boys,1.33
Goa,SC,2020-21,upper primary,boys,2.16
Goa,ST,2020-21,upper primary,boys,0
Goa,OBC,2020-21,upper primary,boys,0
Goa,Overall,2020-21,upper primary,boys,0.68
Gujarat,General,2020-21,upper primary,boys,4.74
Gujarat,SC,2020-21,upper primary,boys,0.32
Gujarat,ST,2020-21,upper primary,boys,3.86
Gujarat,OBC,2020-21,upper primary,boys,3.4
Gujarat,Overall,2020-21,upper primary,boys,3.67
Haryana,General,2020-21,upper primary,boys,1.23
Haryana,SC,2020-21,upper primary,boys,1.2
Haryana,ST,2020-21,upper primary,boys,8.11
Haryana,OBC,2020-21,upper primary,boys,2.89
Haryana,Overall,2020-21,upper primary,boys,1.72
Himachal Pradesh,General,2020-21,upper primary,boys,1.42
Himachal Pradesh,SC,2020-21,upper primary,boys,1.47
Himachal Pradesh,ST,2020-21,upper primary,boys,1.52
Himachal Pradesh,OBC,2020-21,upper primary,boys,1.24
Himachal Pradesh,Overall,2020-21,upper primary,boys,1.41
Jammu & Kashmir,General,2020-21,upper primary,boys,2.11
Jammu & Kashmir,SC,2020-21,upper primary,boys,3.81
Jammu & Kashmir,ST,2020-21,upper primary,boys,5.12
Jammu & Kashmir,OBC,2020-21,upper primary,boys,1.82
Jammu & Kashmir,Overall,2020-21,upper primary,boys,2.64
Jharkhand,General,2020-21,upper primary,boys,0
Jharkhand,SC,2020-21,upper primary,boys,8.13
Jharkhand,ST,2020-21,upper primary,boys,10.77
Jharkhand,OBC,2020-21,upper primary,boys,3.67
Jharkhand,Overall,2020-21,upper primary,boys,5.29
Karnataka,General,2020-21,upper primary,boys,7.49
Karnataka,SC,2020-21,upper primary,boys,2.04
Karnataka,ST,2020-21,upper primary,boys,2.29
Karnataka,OBC,2020-21,upper primary,boys,0.99
Karnataka,Overall,2020-21,upper primary,boys,2.05
Kerala,General,2020-21,upper primary,boys,2.85
Kerala,SC,2020-21,upper primary,boys,0
Kerala,ST,2020-21,upper primary,boys,1.65
Kerala,OBC,2020-21,upper primary,boys,0
Kerala,Overall,2020-21,upper primary,boys,0
Ladakh,General,2020-21,upper primary,boys,29.75
Ladakh,SC,2020-21,upper primary,boys,37.5
Ladakh,ST,2020-21,upper primary,boys,1.35
Ladakh,OBC,2020-21,upper primary,boys,0
Ladakh,Overall,2020-21,upper primary,boys,3.12
Lakshadweep,General,2020-21,upper primary,boys,33.33
Lakshadweep,SC,2020-21,upper primary,boys,0
Lakshadweep,ST,2020-21,upper primary,boys,0
Lakshadweep,OBC,2020-21,upper primary,boys,18.18
Lakshadweep,Overall,2020-21,upper primary,boys,0
Madhya Pradesh,General,2020-21,upper primary,boys,3.11
Madhya Pradesh,SC,2020-21,upper primary,boys,3.86
Madhya Pradesh,ST,2020-21,upper primary,boys,10.29
Madhya Pradesh,OBC,2020-21,upper primary,boys,5.78
Madhya Pradesh,Overall,2020-21,upper primary,boys,6.1
Maharashtra,General,2020-21,upper primary,boys,1.3
Maharashtra,SC,2020-21,upper primary,boys,1.35
Maharashtra,ST,2020-21,upper primary,boys,2.78
Maharashtra,OBC,2020-21,upper primary,boys,0.94
Maharashtra,Overall,2020-21,upper primary,boys,1.36
Manipur,General,2020-21,upper primary,boys,8.1
Manipur,SC,2020-21,upper primary,boys,6.99
Manipur,ST,2020-21,upper primary,boys,7.2
Manipur,OBC,2020-21,upper primary,boys,0
Manipur,Overall,2020-21,upper primary,boys,4.34
Meghalaya,General,2020-21,upper primary,boys,8.63
Meghalaya,SC,2020-21,upper primary,boys,5.11
Meghalaya,ST,2020-21,upper primary,boys,10.48
Meghalaya,OBC,2020-21,upper primary,boys,11.64
Meghalaya,Overall,2020-21,upper primary,boys,10.29
Mizoram,General,2020-21,upper primary,boys,0
Mizoram,SC,2020-21,upper primary,boys,3.21
Mizoram,ST,2020-21,upper primary,boys,7.29
Mizoram,OBC,2020-21,upper primary,boys,1.69
Mizoram,Overall,2020-21,upper primary,boys,7.1
Nagaland,General,2020-21,upper primary,boys,9.28
Nagaland,SC,2020-21,upper primary,boys,22.32
Nagaland,ST,2020-21,upper primary,boys,3.96
Nagaland,OBC,2020-21,upper primary,boys,15.87
Nagaland,Overall,2020-21,upper primary,boys,5.17
Odisha,General,2020-21,upper primary,boys,0
Odisha,SC,2020-21,upper primary,boys,0
Odisha,ST,2020-21,upper primary,boys,4.51
Odisha,OBC,2020-21,upper primary,boys,0
Odisha,Overall,2020-21,upper primary,boys,0
Puducherry,General,2020-21,upper primary,boys,0
Puducherry,SC,2020-21,upper primary,boys,0
Puducherry,ST,2020-21,upper primary,boys,7.04
Puducherry,OBC,2020-21,upper primary,boys,0
Puducherry,Overall,2020-21,upper primary,boys,0
Punjab,General,2020-21,upper primary,boys,0
Punjab,SC,2020-21,upper primary,boys,2.07
Punjab,ST,2020-21,upper primary,boys,0
Punjab,OBC,2020-21,upper primary,boys,0.61
Punjab,Overall,2020-21,upper primary,boys,0
Rajasthan,General,2020-21,upper primary,boys,1.16
Rajasthan,SC,2020-21,upper primary,boys,3.22
Rajasthan,ST,2020-21,upper primary,boys,4.39
Rajasthan,OBC,2020-21,upper primary,boys,2.21
Rajasthan,Overall,2020-21,upper primary,boys,2.55
Sikkim,General,2020-21,upper primary,boys,4.56
Sikkim,SC,2020-21,upper primary,boys,2.36
Sikkim,ST,2020-21,upper primary,boys,0
Sikkim,OBC,2020-21,upper primary,boys,0
Sikkim,Overall,2020-21,upper primary,boys,0
Tamilnadu,General,2020-21,upper primary,boys,0
Tamilnadu,SC,2020-21,upper primary,boys,0.64
Tamilnadu,ST,2020-21,upper primary,boys,2.98
Tamilnadu,OBC,2020-21,upper primary,boys,6.2
Tamilnadu,Overall,2020-21,upper primary,boys,0.59
Telangana,General,2020-21,upper primary,boys,0
Telangana,SC,2020-21,upper primary,boys,0
Telangana,ST,2020-21,upper primary,boys,0
Telangana,OBC,2020-21,upper primary,boys,0
Telangana,Overall,2020-21,upper primary,boys,0
Tripura,General,2020-21,upper primary,boys,5.96
Tripura,SC,2020-21,upper primary,boys,6.36
Tripura,ST,2020-21,upper primary,boys,7.65
Tripura,OBC,2020-21,upper primary,boys,3.1
Tripura,Overall,2020-21,upper primary,boys,6.11
Uttarakhand,General,2020-21,upper primary,boys,0
Uttarakhand,SC,2020-21,upper primary,boys,3.42
Uttarakhand,ST,2020-21,upper primary,boys,3.21
Uttarakhand,OBC,2020-21,upper primary,boys,6.73
Uttarakhand,Overall,2020-21,upper primary,boys,2.07
Uttar Pradesh,General,2020-21,upper primary,boys,0
Uttar Pradesh,SC,2020-21,upper primary,boys,7.84
Uttar Pradesh,ST,2020-21,upper primary,boys,10.56
Uttar Pradesh,OBC,2020-21,upper primary,boys,1.74
Uttar Pradesh,Overall,2020-21,upper primary,boys,2.71
West Bengal,General,2020-21,upper primary,boys,0
West Bengal,SC,2020-21,upper primary,boys,0
West Bengal,ST,2020-21,upper primary,boys,0.24
West Bengal,OBC,2020-21,upper primary,boys,0
West Bengal,Overall,2020-21,upper primary,boys,0
All India,Overall,2020-21,upper primary,boys,1.95
Andaman & Nicobar Islands,General,2021-22,upper primary,boys,0
Andaman & Nicobar Islands,SC,2021-22,upper primary,boys,95.74
Andaman & Nicobar Islands,ST,2021-22,upper primary,boys,0.91
Andaman & Nicobar Islands,OBC,2021-22,upper primary,boys,0
Andaman & Nicobar Islands,Overall,2021-22,upper primary,boys,0
Andhra Pradesh,General,2021-22,upper primary,boys,0
Andhra Pradesh,SC,2021-22,upper primary,boys,0.54
Andhra Pradesh,ST,2021-22,upper primary,boys,6.28
Andhra Pradesh,OBC,2021-22,upper primary,boys,0
Andhra Pradesh,Overall,2021-22,upper primary,boys,0.32
Arunachal Pradesh,General,2021-22,upper primary,boys,11.92
Arunachal Pradesh,SC,2021-22,upper primary,boys,8.79
Arunachal Pradesh,ST,2021-22,upper primary,boys,5.58
Arunachal Pradesh,OBC,2021-22,upper primary,boys,22.39
Arunachal Pradesh,Overall,2021-22,upper primary,boys,7.69
Assam,General,2021-22,upper primary,boys,6.93
Assam,SC,2021-22,upper primary,boys,2.25
Assam,ST,2021-22,upper primary,boys,1.14
Assam,OBC,2021-22,upper primary,boys,3.86
Assam,Overall,2021-22,upper primary,boys,4.82
Bihar,General,2021-22,upper primary,boys,2.83
Bihar,SC,2021-22,upper primary,boys,11.15
Bihar,ST,2021-22,upper primary,boys,7.17
Bihar,OBC,2021-22,upper primary,boys,9.32
Bihar,Overall,2021-22,upper primary,boys,8.61
Chandigarh,General,2021-22,upper primary,boys,1.86
Chandigarh,SC,2021-22,upper primary,boys,0
Chandigarh,ST,2021-22,upper primary,boys,0
Chandigarh,OBC,2021-22,upper primary,boys,0
Chandigarh,Overall,2021-22,upper primary,boys,0.27
Chhattisgarh,General,2021-22,upper primary,boys,0
Chhattisgarh,SC,2021-22,upper primary,boys,3.42
Chhattisgarh,ST,2021-22,upper primary,boys,7.66
Chhattisgarh,OBC,2021-22,upper primary,boys,3.75
Chhattisgarh,Overall,2021-22,upper primary,boys,4.55
Dadra & Nagar Haveli,General,2021-22,upper primary,boys,1.89
Dadra & Nagar Haveli,SC,2021-22,upper primary,boys,0
Dadra & Nagar Haveli,ST,2021-22,upper primary,boys,2.65
Dadra & Nagar Haveli,OBC,2021-22,upper primary,boys,0
